"","species_jetz","res.td","res.ad","td","ad","mass_final","hab.bin","for.bin","stratum","feed.PC1","feed.PC2","feed.PC3","feed.PC4","mig.bin","lat","range"
"Pachycephala_rufiventris","Pachycephala rufiventris",0.159264540569836,0.265107978105031,10.35,9,31.5,0,0,50,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,1,25.12,6.44888939414686
"Pachycephala_schlegelii","Pachycephala schlegelii",0.284126856476332,0.365772494576303,11.55,9.8,29.5,1,0,80,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,6.88,3.98898404656427
"Pachycephala_simplex","Pachycephala simplex",0.244529636438335,0.265043097223535,9.8,7.8,17.2,1,0,90,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,12.81,4.90527477843843
"Pachycephalopsis_hattamensis","Pachycephalopsis hattamensis",0.348518609959959,0.391652139443412,12.25,10,28.8,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.59,3.55534806148941
"Pachycephalopsis_poliosoma","Pachycephalopsis poliosoma",0.340855458151381,0.399452567854807,12.3,10.2,30.3,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,6.59,3.8286413964891
"Pachyramphus_albogriseus","Pachyramphus albogriseus",0.301280669393264,0.438200871531702,10.4,9.3,17.4,1,1,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,0.19,4.35670882668959
"Pachyramphus_cinnamomeus","Pachyramphus cinnamomeus",0.237478363403914,0.352357012800533,10.5,9.2,23.9,1,1,100,-12.1918863492732,18.717276945827,-8.83813593854583,-4.08814623401034,0,9.32,4.77068462446567
"Pachyramphus_polychopterus","Pachyramphus polychopterus",0.41569782322507,0.527235465724942,11.25,9.8,14.9,1,1,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,1,8.61,7.11314210870709
"Pachyramphus_rufus","Pachyramphus rufus",0.274997122493684,0.401294294322637,9.95,8.8,16.1,0,0,100,-12.1918863492732,18.717276945827,-8.83813593854583,-4.08814623401034,0,0.65,5.96357934361845
"Pachyramphus_validus","Pachyramphus validus",0.320765216698262,0.396350810847699,13.25,11.2,45.6,1,1,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,15.62,6.34388043412633
"Pachyramphus_viridis","Pachyramphus viridis",0.267831259542267,0.38491401694487,10.15,8.9,18.1,1,0,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,16.53,6.19236248947487
"Padda_oryzivora","Padda oryzivora",-0.0723709770211864,-0.081762897340929,7.5,5.8,21.3,0,0,0,64.7706948135931,-62.9650577605172,-10.709643112414,-2.97297095070531,0,7.27,3.13549421592915
"Palmeria_dolei","Palmeria dolei",-0.0205269468577818,-0.0109197223160558,8.425,6.65,28.15,1,0,0,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,20.73,1.79175946922805
"Panurus_biarmicus","Panurus biarmicus",-0.0852383909566661,-0.138269591651762,6.9,5.1,15.7,0,0,0,2.36798331177591,-30.0605065847616,-5.93014110410392,-3.55827301430266,0,44.64,6.71538338633468
"Panyptila_cayennensis","Panyptila cayennensis",0.202378218563852,0.325932345595953,9.85,8.7,21.1,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.38,6.70196036600254
"Paradigalla_carunculata","Paradigalla carunculata",0.167575788043542,0.222646653586568,15,12.5,151.3,1,0,70,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,2.55,1.38629436111989
"Paradisaea_apoda","Paradisaea apoda",0.021334854865084,0.0687065341696949,14.475,12,244.15,1,0,100,23.1704131911315,41.1714195358111,-15.5697323796358,-4.14977780284015,0,6.73,3.13549421592915
"Paradisaea_guilielmi","Paradisaea guilielmi",0.0892739897369643,0.166288576845479,15,12.8,212.3,1,0,100,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,6.06,1.6094379124341
"Paradisaea_minor","Paradisaea minor",0.0573496493983199,0.107061423197738,14.1,11.7,186.5,1,0,80,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,2.99,3.73766961828337
"Paradisaea_raggiana","Paradisaea raggiana",0.00672449911317452,0.0422707028848874,14.4,11.8,254.3,1,0,100,23.1704131911315,41.1714195358111,-15.5697323796358,-4.14977780284015,0,7.75,3.52636052461616
"Paradisaea_rubra","Paradisaea rubra",0.0236521286409284,0.068618601725436,13.8,11.4,196.6,1,0,60,23.1704131911315,41.1714195358111,-15.5697323796358,-4.14977780284015,0,0.13,1.38629436111989
"Paradisaea_rudolphi","Paradisaea rudolphi",0.16157022757745,0.235044846753382,14.5,12.3,134.1,1,0,60,55.2145256857824,56.8745350763315,-17.7860090462141,6.87870334466455,0,7.51,2.484906649788
"Paradoxornis_davidianus","Paradoxornis davidianus",-0.223706810909875,-0.141810397432896,5.45,4.6,10.3,0,0,20,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,0,23.01,4.17438726989564
"Paradoxornis_fulvifrons","Paradoxornis fulvifrons",-0.138892347019634,-0.069856207247498,6.175,5.15,12.25,1,0,50,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,28.94,4.04305126783455
"Paradoxornis_gularis","Paradoxornis gularis",0.0706116222043836,0.153480120388215,9.3,7.9,29.1,0,0,60,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,25,5.51745289646471
"Paradoxornis_guttaticollis","Paradoxornis guttaticollis",0.148169856550258,0.249940386575776,10.05,8.7,29.1,0,0,0,0.981765071318823,-1.92925772113663,-8.50607126150653,-3.8334815522948,0,25.67,5.12396397940326
"Paradoxornis_heudei","Paradoxornis heudei",0.109032756732912,0.134815712656669,8.5,6.8,16.7,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,39.82,4.43081679884331
"Paradoxornis_nipalensis","Paradoxornis nipalensis",-0.0646694344727821,0.0843220591119831,6.425,5.8,10.55,1,0,50,27.3290679125028,-43.2223270550639,-7.84194190742793,-3.32415218886372,0,23.12,4.61512051684126
"Paradoxornis_unicolor","Paradoxornis unicolor",-0.0158925837740429,-0.0225818551452379,8.75,6.8,32.5,0,0,50,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,28.28,3.68887945411394
"Paradoxornis_webbianus","Paradoxornis webbianus",-0.0827181191006026,0.00878348982342469,6.45,5.5,11.6,0,0,20,50.9039342727726,-28.2528986617411,-12.3296728681546,-3.36523990141692,0,33.52,5.6970934865054
"Paramythia_montium","Paramythia montium",0.128067434826338,0.153692810971728,9.76666666666667,7.83333333333333,28.05,0,0,60,59.2258218517648,49.5599376939827,-21.0133637420244,-4.07380510267389,0,5.93,3.58351893845611
"Pardalotus_striatus","Pardalotus striatus",0.0404614293123462,0.104179026304315,7,5.8,9.7,0,0,80,-28.4509457521789,-0.914721323141083,18.5370220056202,-4.99827527306883,1,25.84,6.42162226780652
"Parmoptila_woodhousei","Parmoptila woodhousei",-0.0866011870004908,0.016477614844145,6.15,5.3,9.6,1,0,0,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,1.5,4.77912349311153
"Paroaria_dominicana","Paroaria dominicana",0.0292635934229724,0.0467571968385552,8.8,7,27.4,0,0,0,0.981765071318823,-1.92925772113663,-8.50607126150653,-3.8334815522948,0,9.16,4.74493212836325
"Paroreomyza_maculata","Paroreomyza maculata",-0.0310464130770542,0.0799871031939496,7.19,6.26,14.84,1,0,70,-28.4509457521789,-0.914721323141083,18.5370220056202,-4.99827527306883,0,21.68,0.693147180559945
"Parotia_lawesii","Parotia lawesii",0.253753484284595,0.328806849414959,16.35,13.9,151.3,1,0,100,40.1089054598936,42.6387938302063,-11.0268237913392,17.9893599172757,0,7.49,3.36729582998647
"Parotia_sefilata","Parotia sefilata",0.175114046359865,0.264980777867434,16.2,14,204.3,1,0,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,1.44,2.07944154167984
"Parotia_wahnesi","Parotia wahnesi",0.216068579050267,0.31481006465188,15.85,13.8,155.7,1,0,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,5.81,1.38629436111989
"Parula_pitiayumi","Parula pitiayumi",-0.0418885945829821,-0.0170117971375492,6.4,5.1,9.4,0,0,100,-11.4987772290446,4.65165251401449,-7.55017085984452,-3.95054196501427,0,8.93,6.79794041297493
"Parus_atricapillus","Parus atricapillus",0.0499283710582592,0.182046237174913,7.1,6.3,9.9,1,0,80,0.981765071318823,-1.92925772113663,-8.50607126150653,-3.8334815522948,0,49.31,6.77422388635761
"Parus_caeruleus","Parus caeruleus",-0.0383642360874192,0.00920342433550259,6.5,5.3,9.9,1,0,60,10.5333851400683,-0.518185560628597,1.81570949003149,-4.31936185623895,0,47.72,6.91274282049318
"Parus_dichrous","Parus dichrous",0.0959974675295823,0.207713778387392,7.925,6.9,13.05,1,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,30.83,4.80402104473326
"Parus_elegans","Parus elegans",0.11030952011905,0.134609182055405,7.9,6.3,12.1,1,0,50,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,0,11.77,4.07753744390572
"Parus_gambeli","Parus gambeli",-0.00239385729563768,0.051340722421882,7.3,6,14,1,0,80,0.981765071318823,-1.92925772113663,-8.50607126150653,-3.8334815522948,0,44.01,5.68357976733868
"Parus_monticolus","Parus monticolus",0.13673734634654,0.213473829207172,8.15,6.85,12.35,1,0,70,13.4623073716823,-8.51016795628775,-9.46197166316854,-3.71642113957533,0,27.96,5.26785815906333
"Parus_niger","Parus niger",0.105983271265554,0.187090019193402,8.28333333333333,7,15.1333333333333,0,0,100,-13.73459034043,-1.42198952213885,5.01547537205681,-4.41587841268182,0,19.81,5.46383180502561
"Parus_palustris","Parus palustris",0.0633406422739227,0.183629719163046,6.85,6,8,1,0,80,13.4623073716823,-8.51016795628775,-9.46197166316854,-3.71642113957533,0,48.43,6.89568269774787
"Parus_rubidiventris","Parus rubidiventris",-0.0112989448998853,0.0634660744944386,7.15,6,13.3,1,0,100,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,31.8,5.01727983681492
"Passer_domesticus","Passer domesticus",-0.305354888405164,-0.159226953568514,6.125,5.5375,24.3,0,0,0,64.7706948135931,-62.9650577605172,-10.709643112414,-2.97297095070531,0,36.47,8.12681372072611
"Passer_griseus","Passer griseus",0.0148449346485715,0.0956538291636517,8.5,7.2,25.1,0,0,0,51.5970433930011,-42.3185230935536,-11.0417077894533,-3.22763563242085,0,5.08,6.96790920180188
"Passer_hispaniolensis","Passer hispaniolensis",-0.0960739319221329,-0.0233107871391509,7.5,6.3,23.6,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,1,36.32,6.57228254269401
"Passer_luteus","Passer luteus",-0.156133386224609,-0.00924494169298784,6.75,6.1,19.4,0,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,1,16.05,5.87493073085203
"Passer_rutilans","Passer rutilans",-0.100281598261018,-0.00346930907800669,7.325,6.3,21.7,0,0,0,39.1165010926377,-35.7376128584025,-10.0858073877912,-3.34469604514032,0,31.46,6.25766758788264
"Passerculus_sandwichensis","Passerculus sandwichensis",-0.00102786541588396,0.0983447497400673,7.55,6.5,16.1,0,0,10,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,1,51.45,7.19443685110033
"Passerella_iliaca","Passerella iliaca",0.131755876759116,0.197945106414835,9.7,8.1,26.8,1,0,0,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,1,55.65,6.67582322163485
"Passerina_ciris","Passerina ciris",0.00869066008962927,0.0857954831097423,7.95,6.7,19.3,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,31.99,5.13579843705026
"Passerina_cyanea","Passerina cyanea",-0.0654889864464554,0.00742210127138176,7.3875,6.2,19.3666666666667,1,0,20,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,38.69,6.34388043412633
"Patagioenas_cayennensis","Patagioenas cayennensis",0.040663357811237,0.0187507162254508,14.675,11.35,238.3,1,0,80,72.3994732723568,28.9134030270191,-20.6812990649851,-3.81914042095834,1,6.92,7.09672137849476
"Patagioenas_leucocephala","Patagioenas leucocephala",-0.0315581245851293,-0.107671398433013,14.05,10.3,269.8,1,0,60,72.3994732723568,28.9134030270191,-20.6812990649851,-3.81914042095834,0,20.23,4.63472898822964
"Patagona_gigas","Patagona gigas",0.0216517426285776,0.0541407635456899,8.125,6.55,20.05,0,0,40,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,1,20.12,5.03695260241363
"Pavo_cristatus","Pavo cristatus",-0.101771290252784,-0.121840714239701,22.3,17.5,2697,0,0,0,35.7983140468838,-42.4886399078663,-5.57048761327964,7.74541667119419,0,21.99,5.55682806169954
"Pavo_muticus","Pavo muticus",-0.0514874738265685,0.050911391538103,23.45,20.8,2697,0,0,0,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,0,14.72,4.76217393479776
"Pelargopsis_capensis","Pelargopsis capensis",0.310310891319745,0.399497085489002,16.6,14.3,126.5,0,1,0,3.26129091660842,0.66525723902841,11.5221862674339,62.3908984951669,0,9.4,6.48157712927643
"Pellorneum_ruficeps","Pellorneum ruficeps",0.139602616464687,0.267807953754523,8.8,7.8,17,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,18.93,5.84932477994686
"Peltops_montanus","Peltops montanus",0.232177277312688,0.33266753126694,11.1,9.6,31.1,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,6.59,4.12713438504509
"Penelope_argyrotis","Penelope argyrotis",0.00112490760013451,-0.0623463967616069,17.7,13.2,636.1,1,0,80,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,8.74,3.36729582998647
"Penelope_marail","Penelope marail",-0.0264629093319479,-0.139214804830049,18.7,13.3,909.1,1,0,80,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,2.6,4.79579054559674
"Penelopides_panini","Penelopides panini",0.259510526397465,0.29037483255391,20.55,16.8,396.8,1,0,60,34.9578463712664,48.6561337324725,-17.8135978599991,-4.17032165911675,0,10.68,2.56494935746154
"Peneothello_cyanus","Peneothello cyanus",0.378470103707217,0.43223208588233,12.25,10.1,25.3,1,1,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.34,3.93182563272433
"Peneothello_sigillatus","Peneothello sigillatus",0.318379049195675,0.364534427980576,11.25,9.2,22.7,0,1,20,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,5.98,3.49650756146648
"Percnostola_lophotes","Percnostola lophotes",0.27583138092947,0.321619170644413,10.825,8.85,23.1,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,11.58,3.25809653802148
"Pericrocotus_brevirostris","Pericrocotus brevirostris",0.297932852570352,0.369728469439607,10.5,8.8,18.4,1,0,66,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,24.05,5.53338948872752
"Pericrocotus_flammeus","Pericrocotus flammeus",0.354685806281956,0.397129008640277,12.2,9.95,27.55,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,14.55,6.61204103483309
"Pericrocotus_roseus","Pericrocotus roseus",0.217059352759541,0.277330590482529,10.6,8.8,27.2,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,26.28,5.30330490805908
"Pericrocotus_solaris","Pericrocotus solaris",0.30268345532895,0.424991148114656,10.55,9.3,18.4,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,17.37,6.14846829591765
"Perisoreus_canadensis","Perisoreus canadensis",0.162239408924084,0.284813958395064,14.15,12.6,120.3,1,0,20,17.2271482198524,13.6037410050711,-5.25112775191124,18.1680518988249,0,54.19,6.71659477352098
"Perisoreus_infaustus","Perisoreus infaustus",0.194238222437991,0.230485177000987,14.45,11.8,114.7,1,0,30,29.7013717696198,6.89884805853787,-6.59505109157022,9.42614537752609,0,60.11,7.02997291170639
"Perissocephalus_tricolor","Perissocephalus tricolor",0.333165383312116,0.374990895279854,21.075,17.4,321.8,1,0,40,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,2.25,5.08140436498446
"Petrochelidon_pyrrhonota","Petrochelidon pyrrhonota",0.203098749899514,0.346738951214907,9.55,8.6,18.4,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,44.61,7.06646697013696
"Petroica_multicolor","Petroica multicolor",0.248533279645406,0.32464294355563,8.7,7.3,10.1,0,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,30.49,4.87519732320115
"Petroica_phoenicea","Petroica phoenicea",0.143637121427448,0.161018929650227,8.7,6.9,15.9,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,35.85,4.07753744390572
"Petroica_rosea","Petroica rosea",0.207471792847633,0.238876121798205,8.35,6.7,10.1,1,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,31.89,4.06044301054642
"Petronia_dentata","Petronia dentata",-0.123102604310052,-0.0233107871391509,7.3,6.3,23.6,0,0,50,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,11.42,6.10702288774225
"Petronia_xanthocollis","Petronia xanthocollis",-0.130099635873846,-0.0603802706334733,7.4,6.2,25.8,0,0,40,44.3529806893162,1.79669056138969,8.93772435954421,-4.70872560374024,0,24.81,6.05208916892442
"Peucedramus_taeniatus","Peucedramus taeniatus",-0.0125456418510885,0.064516882498471,7.25,6.1,14.2,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,22.22,4.77912349311153
"Pezopetes_capitalis","Pezopetes capitalis",0.268178404363919,0.252403708656254,11.05,8.5,26.1,1,0,20,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,9.5,1.38629436111989
"Pezoporus_wallicus","Pezoporus wallicus",0.119019820315964,0.223458839154481,12.6,11,87.8,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,37.14,3.91202300542815
"Phacellodomus_ruber","Phacellodomus ruber",0.0314173448768429,0.121176106802524,8.2,7,20,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,18.03,5.65248918026865
"Phacellodomus_sibilatrix","Phacellodomus sibilatrix",0.111561963827523,0.1584591125644,8.925,7.3,20.4,0,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,27.46,4.68213122712422
"Phacellodomus_striaticollis","Phacellodomus striaticollis",0.0191472522850287,0.0921885699292719,8.1,6.8,20,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,29.51,4.43081679884331
"Phaenicophaeus_chlorophaeus","Phaenicophaeus chlorophaeus",0.104938978033416,0.0850601934502899,10.8,8.3,47.9,0,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,1.59,5.04985600724954
"Phaenicophaeus_cumingi","Phaenicophaeus cumingi",0.455862952973803,0.481392292718982,18.45,14.9,106.45,1,0,20,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,15.56,2.99573227355399
"Phaenicophaeus_curvirostris","Phaenicophaeus curvirostris",0.461439363797471,0.54851883027898,18.4,15.8,102.7,0,0,100,-13.6772013521537,-0.802117055366773,6.97927767913729,40.2517607750511,0,0.81,5.2257466737132
"Phaenicophaeus_diardi","Phaenicophaeus diardi",0.355346132929619,0.481353766182961,15.7,14,81.8,1,0,60,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,1.52,5.01063529409626
"Phaenicophaeus_javanicus","Phaenicophaeus javanicus",0.379000394897833,0.402986426325155,15.9,12.8,78,0,0,60,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,0.83,5.15329159449778
"Phaenicophaeus_superciliosus","Phaenicophaeus superciliosus",0.273668202235951,0.30620536285705,15.25,12.4,102.7,0,0,20,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,15.61,2.94443897916644
"Phaenicophaeus_tristis","Phaenicophaeus tristis",0.337157866452568,0.408628634030499,15.975,13.5,95.4,0,0,60,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,17.2,5.95583736946483
"Phaenicophilus_palmarum","Phaenicophilus palmarum",0.13046412815322,0.168508588129202,9.85,8,28.8,0,0,70,-12.1918863492732,18.717276945827,-8.83813593854583,-4.08814623401034,0,18.7,2.19722457733622
"Phaenostictus_mcleannani","Phaenostictus mcleannani",0.181562051404979,0.219108214189519,10.95,8.9,36.5,1,1,0,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,8.6,3.91202300542815
